threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,predicted_positive_total
0.05,0.6757701268444214,0.9571035747021082,0.7922008952279797,0.5781101147749355,0.9107309297709526,0.6993501814402531,7726
0.1,0.7050773231148214,0.9444546287809349,0.8073969597241811,0.6140151947184139,0.8936142015670594,0.7228842952782459,7307
0.15,0.7202658746994768,0.9336388634280477,0.8131885677790197,0.6344502189797722,0.8819496814909905,0.7342986142218104,7071
0.2,0.7339915783359954,0.9266727772685609,0.8191541079241614,0.6495761645314616,0.8713610859933567,0.7414606318862589,6887
0.25,0.7449374627754616,0.9171402383134739,0.8221181497001069,0.6609929479725786,0.8570626012917095,0.7440939809960125,6716
0.3,0.7567608861726509,0.907974335472044,0.8255,0.6758902884595441,0.8484020942652044,0.7504513956817609,6545
0.35,0.7659607598878854,0.9017415215398716,0.8283236507535573,0.6863654869894391,0.8418626514605279,0.7545154927417742,6422
0.4,0.7737736148595015,0.8934922089825847,0.8293346945720605,0.6925929325301965,0.8328928452685064,0.7545302735011072,6299
0.45,0.7796801809077694,0.8848762603116407,0.8289541473467286,0.7011184461562099,0.8246390504615526,0.7562852159551479,6191
0.5,0.7870065789473685,0.8771769019248395,0.8296488946684006,0.7117562235393999,0.818131381571902,0.7597780750750786,6080
0.55,0.7937068820461046,0.864711274060495,0.827689068257589,0.7220205082377762,0.809675102970975,0.761905556553541,5943
0.6,0.8009315163015353,0.8511457378551788,0.8252755065766085,0.7287144758427404,0.7999932233255393,0.7610101651577088,5797
0.65,0.807222517259692,0.8359303391384051,0.8213256484149856,0.73736212577923,0.7853342473503899,0.7590214166393178,5649
0.7,0.8137792397660819,0.8163153070577452,0.8150453006314634,0.7452036665386605,0.7668797295087406,0.7542896133981629,5472
0.75,0.8260454458659537,0.7930339138405132,0.8092031425364759,0.7600796106974037,0.7487777479448542,0.7526338295398894,5237
0.8,0.8341658341658341,0.7653528872593951,0.7982791586998088,0.7727947288590121,0.7272409248507155,0.7474197569736536,5005
0.85,0.8428178548762428,0.7303391384051329,0.7825574543311726,0.7837886058560006,0.701587071276485,0.7382237391634299,4727
0.9,0.8548800372699744,0.6727772685609532,0.7529749692244562,0.7998432192823199,0.6544389784977408,0.7175053849527131,4293
0.95,0.8733784545967287,0.5677360219981669,0.6881457615820464,0.8203996717104539,0.5702214917892396,0.668673400637602,3546
